NQUEST,AREA5,YL,YT,YM,YC,CD,CN,S,AR,AF,PF,BD,ANASC,ETA,Q
683096,2,0.0,19760.0,0.0,10992.93897,0,21780.0,8972.938973,143000.0,119484.665,0,8000,1937,67,3
683099,2,0.0,14300.0,0.0,5405.239775,0,15600.0,4105.239775,165000.0,22586.72608,0,7000,1936,68,3
683100,2,35774.18026,0.0,0.0,6048.925879,0,25574.18026,16248.92588,5000.0,5896.649942,0,21000,1963,41,1
683100,2,35774.18026,0.0,0.0,6048.925879,0,25574.18026,16248.92588,5000.0,5896.649942,0,21000,1959,45,1
683100,2,35774.18026,0.0,0.0,6048.925879,0,25574.18026,16248.92588,5000.0,5896.649942,0,21000,1995,9,3
683100,2,35774.18026,0.0,0.0,6048.925879,0,25574.18026,16248.92588,5000.0,5896.649942,0,21000,1997,7,3
683102,2,22000.0,0.0,0.0,5495.077864,1500,21600.0,4395.077864,150200.0,8000.0,10000,18000,1972,32,1
683102,2,22000.0,0.0,0.0,5495.077864,1500,21600.0,4395.077864,150200.0,8000.0,10000,18000,1965,39,1
683102,2,22000.0,0.0,0.0,5495.077864,1500,21600.0,4395.077864,150200.0,8000.0,10000,18000,1997,7,3
683102,2,22000.0,0.0,0.0,5495.077864,1500,21600.0,4395.077864,150200.0,8000.0,10000,18000,2000,4,3
683102,2,22000.0,0.0,0.0,5495.077864,1500,21600.0,4395.077864,150200.0,8000.0,10000,18000,2003,1,3
683104,2,0.0,11440.0,0.0,4800.0,0,15360.0,880.0,2000.0,0.0,0,3020,1928,76,3
683104,2,0.0,11440.0,0.0,4800.0,0,15360.0,880.0,2000.0,0.0,0,3020,1931,73,3
683106,2,18000.0,-700.0,0.0,8.297233,4000,14640.0,-1331.702767,0.0,1000.0,4000,6000,1957,47,1
683106,2,18000.0,-700.0,0.0,8.297233,4000,14640.0,-1331.702767,0.0,1000.0,4000,6000,1966,38,3
683106,2,18000.0,-700.0,0.0,8.297233,4000,14640.0,-1331.702767,0.0,1000.0,4000,6000,1998,6,3
683106,2,18000.0,-700.0,0.0,8.297233,4000,14640.0,-1331.702767,0.0,1000.0,4000,6000,2003,1,3
683107,2,12500.0,0.0,8000.0,6018.023242,900,19200.0,6418.023242,20000.0,2172.199116,0,26000,1974,30,2
683107,2,12500.0,0.0,8000.0,6018.023242,900,19200.0,6418.023242,20000.0,2172.199116,0,26000,1975,29,1
683110,2,19550.0,0.0,0.0,2898.99585,17000,15550.0,-10101.00415,180500.0,1500.0,73000,17000,1960,44,1
683113,2,0.0,13000.0,0.0,5408.297233,0,17400.0,1008.297233,401000.0,1000.0,0,7000,1938,66,3
683113,2,0.0,13000.0,0.0,5408.297233,0,17400.0,1008.297233,401000.0,1000.0,0,7000,1946,58,3
683114,2,0.0,13000.0,0.0,4841.486165,0,19200.0,-1358.513835,251000.0,5000.0,0,8000,1940,64,3
683114,2,0.0,13000.0,0.0,4841.486165,0,19200.0,-1358.513835,251000.0,5000.0,0,8000,1939,65,3
683115,2,0.0,11050.0,0.0,6058.080631,10000,15600.0,-8491.919369,326500.0,7000.0,0,15000,1939,65,3
683117,2,0.0,10400.0,0.0,7224.891699,0,17400.0,224.891699,251000.0,3000.0,0,3000,1927,77,3
683118,2,31300.0,0.0,40000.0,6242.59932,0,37300.0,40242.59932,1260000.0,55000.0,90000,60000,1967,37,1
683118,2,31300.0,0.0,40000.0,6242.59932,0,37300.0,40242.59932,1260000.0,55000.0,90000,60000,1956,48,2
683118,2,31300.0,0.0,40000.0,6242.59932,0,37300.0,40242.59932,1260000.0,55000.0,90000,60000,2004,0,3
683119,2,21500.0,0.0,0.0,6989.674563,0,19800.0,8689.674563,232000.0,16000.0,50000,31000,1969,35,1
683119,2,21500.0,0.0,0.0,6989.674563,0,19800.0,8689.674563,232000.0,16000.0,50000,31000,1969,35,1
683119,2,21500.0,0.0,0.0,6989.674563,0,19800.0,8689.674563,232000.0,16000.0,50000,31000,2001,3,3
683120,2,29500.0,0.0,0.0,9049.783398,0,27000.0,11549.7834,3000.0,6000.0,0,40000,1956,48,1
683120,2,29500.0,0.0,0.0,9049.783398,0,27000.0,11549.7834,3000.0,6000.0,0,40000,1956,48,1
683120,2,29500.0,0.0,0.0,9049.783398,0,27000.0,11549.7834,3000.0,6000.0,0,40000,1992,12,3
683121,2,0.0,15600.0,0.0,7241.486165,0,21600.0,1241.486165,221000.0,5000.0,0,8500,1939,65,3
683121,2,0.0,15600.0,0.0,7241.486165,0,21600.0,1241.486165,221000.0,5000.0,0,8500,1942,62,3
683122,2,26000.0,0.0,0.0,7507.864029,0,23000.0,10507.86403,320800.0,13000.0,0,14000,1949,55,1
683122,2,26000.0,0.0,0.0,7507.864029,0,23000.0,10507.86403,320800.0,13000.0,0,14000,1951,53,1
683123,2,0.0,19800.0,0.0,3012.44585,0,19200.0,3612.44585,150500.0,1500.0,0,8000,1949,55,3
683123,2,0.0,19800.0,0.0,3012.44585,0,19200.0,3612.44585,150500.0,1500.0,0,8000,1919,85,3
683124,2,18000.0,20800.0,0.0,7241.486165,0,25200.0,20841.48617,281500.0,5000.0,0,12000,1946,58,3
683124,2,18000.0,20800.0,0.0,7241.486165,0,25200.0,20841.48617,281500.0,5000.0,0,12000,1949,55,1
683125,2,0.0,18460.0,0.0,9779.437126,0,21000.0,7239.437126,225000.0,80000.0,0,25000,1940,64,3
683125,2,0.0,18460.0,0.0,9779.437126,0,21000.0,7239.437126,225000.0,80000.0,0,25000,1940,64,3
683126,2,27500.0,0.0,0.0,9981.173199,0,26400.0,11081.1732,300000.0,14500.0,0,23000,1945,59,1
683126,2,27500.0,0.0,0.0,9981.173199,0,26400.0,11081.1732,300000.0,14500.0,0,23000,1945,59,3
683127,3,0.0,12740.0,0.0,470.199854,0,13500.0,-289.800146,5000.0,43000.0,0,5000,1930,74,3
683128,3,30700.0,0.0,0.0,18074.6751,17500,43100.0,-11825.3249,370000.0,9000.0,7000,57000,1971,33,1
683128,3,30700.0,0.0,0.0,18074.6751,17500,43100.0,-11825.3249,370000.0,9000.0,7000,57000,1971,33,1
683131,3,15600.0,0.0,0.0,8420.743083,0,22800.0,1220.743083,201500.0,2500.0,0,33000,1946,58,1
683131,3,15600.0,0.0,0.0,8420.743083,0,22800.0,1220.743083,201500.0,2500.0,0,33000,1955,49,3
683133,3,0.0,20280.0,6000.0,11397.96699,0,27600.0,10077.96699,507000.0,80000.0,0,30000,1926,78,3
683133,3,0.0,20280.0,6000.0,11397.96699,0,27600.0,10077.96699,507000.0,80000.0,0,30000,1927,77,3
683134,3,0.0,0.0,24000.0,12008.29723,0,24000.0,12008.29723,352000.0,1000.0,2000,40000,1951,53,2
683134,3,0.0,0.0,24000.0,12008.29723,0,24000.0,12008.29723,352000.0,1000.0,2000,40000,1957,47,2
683135,3,16900.0,0.0,0.0,8614.926316,0,21600.0,3914.926316,2000.0,9500.0,0,40000,1967,37,1
683135,3,16900.0,0.0,0.0,8614.926316,0,21600.0,3914.926316,2000.0,9500.0,0,40000,1972,32,3
683135,3,16900.0,0.0,0.0,8614.926316,0,21600.0,3914.926316,2000.0,9500.0,0,40000,1997,7,3
683135,3,16900.0,0.0,0.0,8614.926316,0,21600.0,3914.926316,2000.0,9500.0,0,40000,2002,2,3
683136,3,13000.0,0.0,32500.0,10773.3584,0,32400.0,23873.3584,218000.0,81000.0,0,50000,1965,39,2
683136,3,13000.0,0.0,32500.0,10773.3584,0,32400.0,23873.3584,218000.0,81000.0,0,50000,1965,39,1
683136,3,13000.0,0.0,32500.0,10773.3584,0,32400.0,23873.3584,218000.0,81000.0,0,50000,1994,10,3
683140,4,7000.0,24700.0,0.0,4858.080631,0,8400.0,28158.08063,85000.0,7000.0,0,16000,1948,56,3
683140,4,7000.0,24700.0,0.0,4858.080631,0,8400.0,28158.08063,85000.0,7000.0,0,16000,1948,56,3
683140,4,7000.0,24700.0,0.0,4858.080631,0,8400.0,28158.08063,85000.0,7000.0,0,16000,1981,23,1
683140,4,7000.0,24700.0,0.0,4858.080631,0,8400.0,28158.08063,85000.0,7000.0,0,16000,1985,19,3
683141,4,0.0,13000.0,0.0,0.0,0,10800.0,2200.0,1000.0,0.0,0,500,1947,57,3
683141,4,0.0,13000.0,0.0,0.0,0,10800.0,2200.0,1000.0,0.0,0,500,1918,86,3
683141,4,0.0,13000.0,0.0,0.0,0,10800.0,2200.0,1000.0,0.0,0,500,1978,26,3
683143,4,7930.0,11256.0,0.0,6487.315204,0,18000.0,7673.315204,104000.0,22575.62293,0,28000,1958,46,1
683143,4,7930.0,11256.0,0.0,6487.315204,0,18000.0,7673.315204,104000.0,22575.62293,0,28000,1965,39,3
683143,4,7930.0,11256.0,0.0,6487.315204,0,18000.0,7673.315204,104000.0,22575.62293,0,28000,1930,74,3
683143,4,7930.0,11256.0,0.0,6487.315204,0,18000.0,7673.315204,104000.0,22575.62293,0,28000,1992,12,3
683143,4,7930.0,11256.0,0.0,6487.315204,0,18000.0,7673.315204,104000.0,22575.62293,0,28000,1994,10,3
683144,4,10000.0,11060.0,0.0,3000.0,0,12480.0,11580.0,10000.0,0.0,0,2000,1926,78,1
683145,4,18000.0,0.0,-6000.0,41.486165,0,18000.0,-5958.513835,275000.0,5000.0,500000,189000,1940,64,2
683145,4,18000.0,0.0,-6000.0,41.486165,0,18000.0,-5958.513835,275000.0,5000.0,500000,189000,1970,34,1
683147,1,0.0,10920.0,0.0,8424.109347,0,17400.0,1944.109347,11000.0,2905.709332,0,12000,1925,79,3
683154,1,0.0,17290.0,0.0,3622.669241,0,16800.0,4112.669241,100500.0,2732.144726,0,14000,1927,77,3
683154,1,0.0,17290.0,0.0,3622.669241,0,16800.0,4112.669241,100500.0,2732.144726,0,14000,1927,77,3
683156,1,0.0,32448.0,30000.0,52946.9706,0,58900.0,56494.9706,1100000.0,102060.884,0,25000,1928,76,3
683156,1,0.0,32448.0,30000.0,52946.9706,0,58900.0,56494.9706,1100000.0,102060.884,0,25000,1966,38,2
683157,1,34400.0,0.0,0.0,4011.686798,10700,20490.0,7221.686798,172500.0,21496.60387,32732,45000,1961,43,1
683157,1,34400.0,0.0,0.0,4011.686798,10700,20490.0,7221.686798,172500.0,21496.60387,32732,45000,1963,41,1
683157,1,34400.0,0.0,0.0,4011.686798,10700,20490.0,7221.686798,172500.0,21496.60387,32732,45000,1996,8,3
683158,1,67000.0,0.0,0.0,12948.95996,28000,47500.0,4448.959963,585750.0,144246.4139,73000,57000,1952,52,1
683158,1,67000.0,0.0,0.0,12948.95996,28000,47500.0,4448.959963,585750.0,144246.4139,73000,57000,1953,51,1
683158,1,67000.0,0.0,0.0,12948.95996,28000,47500.0,4448.959963,585750.0,144246.4139,73000,57000,1982,22,3
683158,1,67000.0,0.0,0.0,12948.95996,28000,47500.0,4448.959963,585750.0,144246.4139,73000,57000,1988,16,3
683159,1,25000.0,0.0,25000.0,13919.38542,20500,33500.0,9919.385423,566619.6599,64023.04845,50000,42000,1966,38,2
683159,1,25000.0,0.0,25000.0,13919.38542,20500,33500.0,9919.385423,566619.6599,64023.04845,50000,42000,1967,37,1
683159,1,25000.0,0.0,25000.0,13919.38542,20500,33500.0,9919.385423,566619.6599,64023.04845,50000,42000,2004,0,3
683164,2,18500.0,0.0,9800.0,3843.878149,10000,19500.0,2643.878149,227164.7078,23.88138046,67500,28000,1966,38,1
683164,2,18500.0,0.0,9800.0,3843.878149,10000,19500.0,2643.878149,227164.7078,23.88138046,67500,28000,1978,26,2
683165,2,0.0,0.0,26000.0,6315.537981,0,26530.0,5785.537981,585000.0,78525.49051,75000,8000,1972,32,2
683165,2,0.0,0.0,26000.0,6315.537981,0,26530.0,5785.537981,585000.0,78525.49051,75000,8000,1975,29,3
683165,2,0.0,0.0,26000.0,6315.537981,0,26530.0,5785.537981,585000.0,78525.49051,75000,8000,1999,5,3
683165,2,0.0,0.0,26000.0,6315.537981,0,26530.0,5785.537981,585000.0,78525.49051,75000,8000,2002,2,3
683169,3,500.0,24960.0,0.0,12037.33755,3000,27600.0,6897.337549,148500.0,4500.0,0,29000,1937,67,3
683169,3,500.0,24960.0,0.0,12037.33755,3000,27600.0,6897.337549,148500.0,4500.0,0,29000,1941,63,3
683169,3,500.0,24960.0,0.0,12037.33755,3000,27600.0,6897.337549,148500.0,4500.0,0,29000,1969,35,1
683170,4,13000.0,15210.0,0.0,8700.0,2000,26700.0,8210.0,332000.0,0.0,0,11000,1942,62,3
683170,4,13000.0,15210.0,0.0,8700.0,2000,26700.0,8210.0,332000.0,0.0,0,11000,1942,62,3
683170,4,13000.0,15210.0,0.0,8700.0,2000,26700.0,8210.0,332000.0,0.0,0,11000,1972,32,3
683170,4,13000.0,15210.0,0.0,8700.0,2000,26700.0,8210.0,332000.0,0.0,0,11000,1977,27,1
683171,5,27550.0,0.0,0.0,3573.1244,600,17850.0,12673.1244,140000.0,859.6118098,21600,8000,1952,52,1
683171,5,27550.0,0.0,0.0,3573.1244,600,17850.0,12673.1244,140000.0,859.6118098,21600,8000,1954,50,1
683171,5,27550.0,0.0,0.0,3573.1244,600,17850.0,12673.1244,140000.0,859.6118098,21600,8000,1978,26,3
683171,5,27550.0,0.0,0.0,3573.1244,600,17850.0,12673.1244,140000.0,859.6118098,21600,8000,1984,20,3
683172,5,24000.0,0.0,0.0,5947.763932,500,26400.0,3047.763932,205000.0,4000.0,22500,15000,1952,52,1
683172,5,24000.0,0.0,0.0,5947.763932,500,26400.0,3047.763932,205000.0,4000.0,22500,15000,1957,47,3
683172,5,24000.0,0.0,0.0,5947.763932,500,26400.0,3047.763932,205000.0,4000.0,22500,15000,1981,23,3
683172,5,24000.0,0.0,0.0,5947.763932,500,26400.0,3047.763932,205000.0,4000.0,22500,15000,1986,18,3
683176,5,26150.0,14200.0,0.0,5090.403155,0,28950.0,16490.40316,215000.0,35000.0,0,85000,1964,40,1
683176,5,26150.0,14200.0,0.0,5090.403155,0,28950.0,16490.40316,215000.0,35000.0,0,85000,1985,19,3
683176,5,26150.0,14200.0,0.0,5090.403155,0,28950.0,16490.40316,215000.0,35000.0,0,85000,1991,13,3
683177,4,20240.0,0.0,0.0,2455.591461,0,13440.0,9255.591461,80250.0,6700.0,0,5400,1947,57,1
683177,4,20240.0,0.0,0.0,2455.591461,0,13440.0,9255.591461,80250.0,6700.0,0,5400,1956,48,3
683177,4,20240.0,0.0,0.0,2455.591461,0,13440.0,9255.591461,80250.0,6700.0,0,5400,1990,14,3
683181,5,0.0,5000.0,10000.0,1200.0,0,10800.0,5400.0,0.0,0.0,0,9000,1960,44,2
683181,5,0.0,5000.0,10000.0,1200.0,0,10800.0,5400.0,0.0,0.0,0,9000,1961,43,2
683181,5,0.0,5000.0,10000.0,1200.0,0,10800.0,5400.0,0.0,0.0,0,9000,1989,15,3
683181,5,0.0,5000.0,10000.0,1200.0,0,10800.0,5400.0,0.0,0.0,0,9000,1991,13,3
683183,5,0.0,10400.0,0.0,3600.0,0,13200.0,800.0,91000.0,0.0,0,11000,1934,70,3
683183,5,0.0,10400.0,0.0,3600.0,0,13200.0,800.0,91000.0,0.0,0,11000,1941,63,3
683184,5,12000.0,0.0,0.0,57.4,0,9600.0,2457.4,40000.0,0.0,20000,7000,1973,31,1
683184,5,12000.0,0.0,0.0,57.4,0,9600.0,2457.4,40000.0,0.0,20000,7000,1978,26,3
683184,5,12000.0,0.0,0.0,57.4,0,9600.0,2457.4,40000.0,0.0,20000,7000,1998,6,3
683184,5,12000.0,0.0,0.0,57.4,0,9600.0,2457.4,40000.0,0.0,20000,7000,1994,10,3
683185,5,15000.0,0.0,0.0,2409.95668,0,15600.0,1809.95668,1000.0,1200.0,0,20000,1956,48,1
683185,5,15000.0,0.0,0.0,2409.95668,0,15600.0,1809.95668,1000.0,1200.0,0,20000,1960,44,3
683185,5,15000.0,0.0,0.0,2409.95668,0,15600.0,1809.95668,1000.0,1200.0,0,20000,1981,23,3
683185,5,15000.0,0.0,0.0,2409.95668,0,15600.0,1809.95668,1000.0,1200.0,0,20000,1985,19,3
683185,5,15000.0,0.0,0.0,2409.95668,0,15600.0,1809.95668,1000.0,1200.0,0,20000,1992,12,3
683186,5,51000.0,0.0,0.0,9948.91699,2000,57700.0,1248.91699,590000.0,30000.0,0,100000,1952,52,1
683186,5,51000.0,0.0,0.0,9948.91699,2000,57700.0,1248.91699,590000.0,30000.0,0,100000,1953,51,1
683186,5,51000.0,0.0,0.0,9948.91699,2000,57700.0,1248.91699,590000.0,30000.0,0,100000,1982,22,3
683186,5,51000.0,0.0,0.0,9948.91699,2000,57700.0,1248.91699,590000.0,30000.0,0,100000,1986,18,3
683187,5,0.0,11180.0,0.0,1800.0,0,11400.0,1580.0,50000.0,0.0,0,5000,1930,74,3
683187,5,0.0,11180.0,0.0,1800.0,0,11400.0,1580.0,50000.0,0.0,0,5000,1938,66,3
683188,4,0.0,0.0,20000.0,3600.0,0,15600.0,8000.0,180100.0,100.0,0,6500,1966,38,2
683188,4,0.0,0.0,20000.0,3600.0,0,15600.0,8000.0,180100.0,100.0,0,6500,1971,33,3
683188,4,0.0,0.0,20000.0,3600.0,0,15600.0,8000.0,180100.0,100.0,0,6500,1998,6,3
683188,4,0.0,0.0,20000.0,3600.0,0,15600.0,8000.0,180100.0,100.0,0,6500,2000,4,3
683189,2,0.0,6000.0,0.0,41.486165,0,5820.0,221.486165,2000.0,5000.0,0,7000,1928,76,3
683190,2,0.0,10530.0,0.0,82.97233,0,8760.0,1852.97233,5000.0,10000.0,0,10000,1945,59,3
683191,2,0.0,5031.0,0.0,6.6377864,0,4560.0,477.6377864,2000.0,800.0,0,2000,1930,74,3
683192,2,16800.0,0.0,0.0,6830.416816,700,17400.0,5530.416816,131500.0,10000.0,0,11000,1947,57,1
683193,2,16800.0,0.0,0.0,36.92268685,0,14400.0,2436.922687,1000.0,4450.0,0,11500,1960,44,1
683193,2,16800.0,0.0,0.0,36.92268685,0,14400.0,2436.922687,1000.0,4450.0,0,11500,1962,42,3
683193,2,16800.0,0.0,0.0,36.92268685,0,14400.0,2436.922687,1000.0,4450.0,0,11500,1994,10,3
683194,3,27000.0,0.0,0.0,14022.90221,0,28800.0,12222.90221,16000.0,44500.0,0,52000,1968,36,1
683201,3,28000.0,0.0,0.0,386.4132972,0,27600.0,786.4132972,206000.0,5063.531087,120000,65000,1972,32,1
683201,3,28000.0,0.0,0.0,386.4132972,0,27600.0,786.4132972,206000.0,5063.531087,120000,65000,1966,38,1
683201,3,28000.0,0.0,0.0,386.4132972,0,27600.0,786.4132972,206000.0,5063.531087,120000,65000,2004,0,3
683202,3,15000.0,0.0,0.0,34.33505876,0,22800.0,-7765.664941,3000.0,4138.133611,0,32000,1956,48,3
683202,3,15000.0,0.0,0.0,34.33505876,0,22800.0,-7765.664941,3000.0,4138.133611,0,32000,1949,55,1
683202,3,15000.0,0.0,0.0,34.33505876,0,22800.0,-7765.664941,3000.0,4138.133611,0,32000,1979,25,3
683202,3,15000.0,0.0,0.0,34.33505876,0,22800.0,-7765.664941,3000.0,4138.133611,0,32000,1983,21,3
683204,4,0.0,5880.0,0.0,1300.0,0,6700.0,480.0,81700.0,0.0,0,300,1939,65,3
683205,4,0.0,14040.0,0.0,2103.715413,0,16200.0,-56.2845875,72000.0,12500.0,0,1000,1917,87,3
683206,4,14000.0,0.0,0.0,3624.891699,0,18000.0,-375.108301,123000.0,3000.0,0,5000,1952,52,1
683206,4,14000.0,0.0,0.0,3624.891699,0,18000.0,-375.108301,123000.0,3000.0,0,5000,1954,50,3
683206,4,14000.0,0.0,0.0,3624.891699,0,18000.0,-375.108301,123000.0,3000.0,0,5000,1988,16,3
683210,2,39000.0,0.0,0.0,6130.390015,0,27600.0,17530.39002,201000.0,14500.0,3000,7000,1955,49,1
683210,2,39000.0,0.0,0.0,6130.390015,0,27600.0,17530.39002,201000.0,14500.0,3000,7000,1952,52,1
683210,2,39000.0,0.0,0.0,6130.390015,0,27600.0,17530.39002,201000.0,14500.0,3000,7000,1987,17,3
683210,2,39000.0,0.0,0.0,6130.390015,0,27600.0,17530.39002,201000.0,14500.0,3000,7000,1992,12,3
683212,2,54000.0,0.0,0.0,4244.46165,0,32400.0,25844.46165,230000.0,50000.0,80000,15000,1945,59,3
683212,2,54000.0,0.0,0.0,4244.46165,0,32400.0,25844.46165,230000.0,50000.0,80000,15000,1943,61,1
683213,2,0.0,5850.0,0.0,0.0,0,3600.0,2250.0,0.0,0.0,0,500,1947,57,3
683214,2,0.0,10933.0,0.0,3315.94466,0,9150.0,5098.94466,180250.0,20000.0,0,1500,1933,71,3
683214,2,0.0,10933.0,0.0,3315.94466,0,9150.0,5098.94466,180250.0,20000.0,0,1500,1939,65,3
683215,2,14000.0,9750.0,0.0,82.97233,0,17400.0,6432.97233,500.0,10000.0,0,7000,1931,73,3
683215,2,14000.0,9750.0,0.0,82.97233,0,17400.0,6432.97233,500.0,10000.0,0,7000,1963,41,1
683216,2,0.0,11700.0,25000.0,11173.9417,3000,45600.0,-726.058301,455000.0,53000.0,5000,20000,1947,57,2
683216,2,0.0,11700.0,25000.0,11173.9417,3000,45600.0,-726.058301,455000.0,53000.0,5000,20000,1951,53,3
683216,2,0.0,11700.0,25000.0,11173.9417,3000,45600.0,-726.058301,455000.0,53000.0,5000,20000,1981,23,3
683216,2,0.0,11700.0,25000.0,11173.9417,3000,45600.0,-726.058301,455000.0,53000.0,5000,20000,1981,23,3
683217,3,0.0,14560.0,0.0,6082.97233,0,15000.0,5642.97233,400500.0,10000.0,0,5000,1937,67,3
683219,3,0.0,11700.0,0.0,3641.486165,0,15600.0,-258.513835,500500.0,5000.0,0,2200,1927,77,3
683219,3,0.0,11700.0,0.0,3641.486165,0,15600.0,-258.513835,500500.0,5000.0,0,2200,1932,72,3
683220,5,16200.0,0.0,12000.0,4866.377864,1200,16800.0,15066.37786,74200.0,11000.0,0,2500,1947,57,2
683220,5,16200.0,0.0,12000.0,4866.377864,1200,16800.0,15066.37786,74200.0,11000.0,0,2500,1948,56,1
683220,5,16200.0,0.0,12000.0,4866.377864,1200,16800.0,15066.37786,74200.0,11000.0,0,2500,1980,24,1
683220,5,16200.0,0.0,12000.0,4866.377864,1200,16800.0,15066.37786,74200.0,11000.0,0,2500,1982,22,3
683223,4,0.0,9100.0,0.0,8000.0,0,14000.0,3100.0,290200.0,0.0,0,200,1929,75,3
683223,4,0.0,9100.0,0.0,8000.0,0,14000.0,3100.0,290200.0,0.0,0,200,1933,71,3
683226,4,25000.0,2000.0,0.0,9200.0,1200,11000.0,24000.0,350300.0,0.0,0,19900,1954,50,3
683226,4,25000.0,2000.0,0.0,9200.0,1200,11000.0,24000.0,350300.0,0.0,0,19900,1959,45,3
683226,4,25000.0,2000.0,0.0,9200.0,1200,11000.0,24000.0,350300.0,0.0,0,19900,1979,25,1
683226,4,25000.0,2000.0,0.0,9200.0,1200,11000.0,24000.0,350300.0,0.0,0,19900,1982,22,1
683227,4,0.0,14170.0,0.0,3600.0,500,10800.0,6470.0,400000.0,0.0,0,10400,1937,67,3
683227,4,0.0,14170.0,0.0,3600.0,500,10800.0,6470.0,400000.0,0.0,0,10400,1938,66,3
683227,4,0.0,14170.0,0.0,3600.0,500,10800.0,6470.0,400000.0,0.0,0,10400,1972,32,3
683229,4,0.0,5400.0,0.0,6000.0,0,10800.0,600.0,40000.0,0.0,0,3000,1934,70,3
683229,4,0.0,5400.0,0.0,6000.0,0,10800.0,600.0,40000.0,0.0,0,3000,1932,72,3
683230,4,0.0,4550.0,0.0,2400.0,0,4800.0,2150.0,50200.0,0.0,0,200,1926,78,3
683230,4,0.0,4550.0,0.0,2400.0,0,4800.0,2150.0,50200.0,0.0,0,200,1928,76,3
683231,4,0.0,9100.0,0.0,13463.41014,2000,14900.0,5663.410137,604000.0,694618.3308,2000,5000,1954,50,3
683231,4,0.0,9100.0,0.0,13463.41014,2000,14900.0,5663.410137,604000.0,694618.3308,2000,5000,1958,46,3
683233,4,0.0,5200.0,0.0,2900.0,0,6500.0,1600.0,42800.0,0.0,0,200,1924,80,3
683234,4,16000.0,10400.0,0.0,7256.969483,5000,21600.0,7056.969483,104000.0,6866.082045,0,33000,1970,34,3
683234,4,16000.0,10400.0,0.0,7256.969483,5000,21600.0,7056.969483,104000.0,6866.082045,0,33000,1968,36,1
683234,4,16000.0,10400.0,0.0,7256.969483,5000,21600.0,7056.969483,104000.0,6866.082045,0,33000,1992,12,3
683234,4,16000.0,10400.0,0.0,7256.969483,5000,21600.0,7056.969483,104000.0,6866.082045,0,33000,1997,7,3
683240,4,0.0,6500.0,0.0,12505.26706,200,20420.0,-1614.732939,433000.0,634.797304,0,4300,1938,66,3
683240,4,0.0,6500.0,0.0,12505.26706,200,20420.0,-1614.732939,433000.0,634.797304,0,4300,1945,59,3
683243,4,0.0,5000.0,0.0,6000.0,0,8400.0,2600.0,131000.0,0.0,0,3000,1933,71,3
683245,4,40000.0,0.0,0.0,2491.269563,0,24000.0,18491.26956,170000.0,11000.0,0,40000,1943,61,1
683245,4,40000.0,0.0,0.0,2491.269563,0,24000.0,18491.26956,170000.0,11000.0,0,40000,1949,55,1
683245,4,40000.0,0.0,0.0,2491.269563,0,24000.0,18491.26956,170000.0,11000.0,0,40000,1973,31,3
683246,4,0.0,16380.0,0.0,2762.229248,0,15900.0,3242.229248,219200.0,7500.0,0,35000,1919,85,3
683246,4,0.0,16380.0,0.0,2762.229248,0,15900.0,3242.229248,219200.0,7500.0,0,35000,1931,73,3
683247,4,16500.0,0.0,0.0,980.047233,15000,14400.0,-11919.95277,110000.0,1000.0,25000,25000,1954,50,1
683247,4,16500.0,0.0,0.0,980.047233,15000,14400.0,-11919.95277,110000.0,1000.0,25000,25000,1956,48,3
683247,4,16500.0,0.0,0.0,980.047233,15000,14400.0,-11919.95277,110000.0,1000.0,25000,25000,1980,24,3
683247,4,16500.0,0.0,0.0,980.047233,15000,14400.0,-11919.95277,110000.0,1000.0,25000,25000,1984,20,3
683247,4,16500.0,0.0,0.0,980.047233,15000,14400.0,-11919.95277,110000.0,1000.0,25000,25000,1986,18,3
683247,4,16500.0,0.0,0.0,980.047233,15000,14400.0,-11919.95277,110000.0,1000.0,25000,25000,1993,11,3
683248,4,15000.0,0.0,0.0,1245.634782,0,15600.0,645.6347815,54000.0,5500.0,0,12000,1950,54,1
683248,4,15000.0,0.0,0.0,1245.634782,0,15600.0,645.6347815,54000.0,5500.0,0,12000,1958,46,3
683248,4,15000.0,0.0,0.0,1245.634782,0,15600.0,645.6347815,54000.0,5500.0,0,12000,1980,24,3
683248,4,15000.0,0.0,0.0,1245.634782,0,15600.0,645.6347815,54000.0,5500.0,0,12000,1984,20,3
683248,4,15000.0,0.0,0.0,1245.634782,0,15600.0,645.6347815,54000.0,5500.0,0,12000,1994,10,3
683248,4,15000.0,0.0,0.0,1245.634782,0,15600.0,645.6347815,54000.0,5500.0,0,12000,1997,7,3
683249,4,21000.0,0.0,0.0,2458.080631,16000,14400.0,-6941.919369,255000.0,7000.0,0,31000,1963,41,1
683249,4,21000.0,0.0,0.0,2458.080631,16000,14400.0,-6941.919369,255000.0,7000.0,0,31000,1967,37,3
683249,4,21000.0,0.0,0.0,2458.080631,16000,14400.0,-6941.919369,255000.0,7000.0,0,31000,1989,15,3
683249,4,21000.0,0.0,0.0,2458.080631,16000,14400.0,-6941.919369,255000.0,7000.0,0,31000,1993,11,3
683249,4,21000.0,0.0,0.0,2458.080631,16000,14400.0,-6941.919369,255000.0,7000.0,0,31000,1996,8,3
683250,4,32000.0,0.0,0.0,2424.891699,0,30000.0,4424.891699,153000.0,3000.0,0,28000,1947,57,1
683250,4,32000.0,0.0,0.0,2424.891699,0,30000.0,4424.891699,153000.0,3000.0,0,28000,1952,52,1
